task_id,set_id,alt1_att1_property_url,alt1_att2_price,alt2_att1_property_url,alt2_att2_price
324,41,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,650000
325,41,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,600000
326,41,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,700000
327,41,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,100000
328,41,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,350000
329,42,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,250000
330,42,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,500000
331,42,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,450000
332,42,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,300000
333,42,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,450000
334,42,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,650000
335,42,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,200000
336,42,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,550000
337,43,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,700000
338,43,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,700000
339,43,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,700000
340,43,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,650000
341,43,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,550000
342,43,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,500000
343,43,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,300000
344,43,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,600000
345,44,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,50000
346,44,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,500000
347,44,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,450000
348,44,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,600000
349,44,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,300000
350,44,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,400000
351,44,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,500000
352,44,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,300000
353,45,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,150000
354,45,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,700000
355,45,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,350000
356,45,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,100000
357,45,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,700000
358,45,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,700000
359,45,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,350000
360,45,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,150000
361,46,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,700000
362,46,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,650000
363,46,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,100000
364,46,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,150000
365,46,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,250000
366,46,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,300000
367,46,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,350000
368,46,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,150000
369,47,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,600000
370,47,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,650000
371,47,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,550000
372,47,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,400000
373,47,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,700000
374,47,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,200000
375,47,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,550000
376,47,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,600000
377,48,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,600000
378,48,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,400000
379,48,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,350000
380,48,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,650000
381,48,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,700000
382,48,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,150000
383,48,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,150000
384,48,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,650000
385,49,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,700000
386,49,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,100000
387,49,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,100000
388,49,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,550000
389,49,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,600000
390,49,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,100000
391,49,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,600000
392,49,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,700000
393,50,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,200000
394,50,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,650000
395,50,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,50000
396,50,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,450000
397,50,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,600000
398,50,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,300000
399,50,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,50000
400,50,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,350000
401,51,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,550000
402,51,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,100000
403,51,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,50000
404,51,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,100000
405,51,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,300000
406,51,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,200000
407,51,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,700000
408,51,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,500000
409,52,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,100000
410,52,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,300000
411,52,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,500000
412,52,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,300000
413,52,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,650000
414,52,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,300000
415,52,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,550000
416,52,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,350000
417,53,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,200000
418,53,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,650000
419,53,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,300000
420,53,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,400000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,250000
421,53,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,500000
422,53,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,600000
423,53,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,450000
424,53,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,100000
425,54,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,450000
426,54,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,400000
427,54,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,400000
428,54,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,250000
429,54,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,350000
430,54,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,650000
431,54,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,450000
432,54,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,500000
433,55,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,650000
434,55,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,200000
435,55,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,550000
436,55,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,350000
437,55,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,200000
438,55,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,700000
439,55,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,550000
440,55,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,500000
441,56,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,600000
442,56,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,350000
443,56,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,150000
444,56,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,550000
445,56,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,200000
446,56,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,550000
447,56,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,50000
448,56,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,300000
449,57,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,200000
450,57,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,700000
451,57,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,250000
452,57,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,400000
453,57,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,50000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,250000
454,57,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,150000
455,57,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,500000
456,57,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,300000
457,58,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,150000
458,58,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,450000
459,58,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,50000
460,58,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,450000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,300000
461,58,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,300000
462,58,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,700000
463,58,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,650000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,200000
464,58,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,450000
465,59,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,600000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,600000
466,59,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,400000
467,59,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,600000
468,59,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img5.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,200000
469,59,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,650000
470,59,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,200000
471,59,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,650000
472,59,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,700000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,500000
473,60,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,200000
474,60,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,350000
475,60,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img9.png?raw=true,250000
476,60,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,300000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img3.png?raw=true,500000
477,60,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img2.png?raw=true,400000
478,60,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img11.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img8.png?raw=true,500000
479,60,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img14.png?raw=true,100000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img6.png?raw=true,200000
480,60,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,500000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,250000
481,61,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,200000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,50000
482,61,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,250000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,150000
483,61,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img4.png?raw=true,550000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img7.png?raw=true,450000
484,61,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img12.png?raw=true,350000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img1.png?raw=true,700000
485,61,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img10.png?raw=true,150000,https://github.com/PixelSurvey/example-data/blob/main/sc_data/img13.png?raw=true,700000
